BONILLA ISLAND LIGHTSTATION: DAILY SEA SURFACE TEMPERATURE AND SALINITY,,,,
"DATE
(YYYY-MM-DD)","SALINITY
(PSU)","TEMPERATURE
( C )","LATITUDE
(DECIMAL DEGREES)","LONGITUDE
(DECIMAL DEGREES)"
9/6/1984,30.2,12.7,53.4932,-130.6374
9/7/1984,30.3,12.5,53.4932,-130.6374
9/8/1984,30.8,13.7,53.4932,-130.6374
9/9/1984,31,13.4,53.4932,-130.6374
9/10/1984,30.4,13,53.4932,-130.6374
9/11/1984,30.6,13.1,53.4932,-130.6374
9/12/1984,30.8,13.3,53.4932,-130.6374
9/13/1984,30.9,13.3,53.4932,-130.6374
9/14/1984,31,13.4,53.4932,-130.6374
9/15/1984,30.3,13.1,53.4932,-130.6374
9/16/1984,30.8,13.2,53.4932,-130.6374
9/17/1984,31.4,13.3,53.4932,-130.6374
9/18/1984,31.2,13.2,53.4932,-130.6374
9/19/1984,31,12.9,53.4932,-130.6374
9/20/1984,31.2,12.8,53.4932,-130.6374
9/21/1984,31,12.6,53.4932,-130.6374
9/22/1984,31.1,12.6,53.4932,-130.6374
9/23/1984,31,12.7,53.4932,-130.6374
9/24/1984,31,12.6,53.4932,-130.6374
9/25/1984,31.1,11.6,53.4932,-130.6374
9/26/1984,30.6,12.3,53.4932,-130.6374
9/27/1984,31.1,12.3,53.4932,-130.6374
9/28/1984,31.1,12.2,53.4932,-130.6374
9/29/1984,31.2,12.5,53.4932,-130.6374
9/30/1984,31,12.4,53.4932,-130.6374
10/1/1984,30.8,12.2,53.4932,-130.6374
10/2/1984,30.6,12.2,53.4932,-130.6374
10/3/1984,30.6,12.3,53.4932,-130.6374
10/4/1984,30.4,12.5,53.4932,-130.6374
10/5/1984,30.2,12.1,53.4932,-130.6374
10/6/1984,30.6,11.7,53.4932,-130.6374
10/7/1984,30.3,11.8,53.4932,-130.6374
10/8/1984,30.4,11.9,53.4932,-130.6374
10/9/1984,30.3,11.6,53.4932,-130.6374
10/10/1984,30,11.5,53.4932,-130.6374
10/11/1984,30.8,12.1,53.4932,-130.6374
10/12/1984,30.6,12,53.4932,-130.6374
10/13/1984,30.4,11.9,53.4932,-130.6374
10/14/1984,30.8,11.2,53.4932,-130.6374
10/15/1984,30.6,11,53.4932,-130.6374
10/16/1984,30.7,10.8,53.4932,-130.6374
10/17/1984,30.8,11.1,53.4932,-130.6374
10/18/1984,31.5,9.6,53.4932,-130.6374
10/19/1984,31.1,10.8,53.4932,-130.6374
10/20/1984,30.7,10.6,53.4932,-130.6374
10/21/1984,30.6,10.9,53.4932,-130.6374
10/22/1984,30.7,11.1,53.4932,-130.6374
10/23/1984,30,10.8,53.4932,-130.6374
10/24/1984,29.8,10.6,53.4932,-130.6374
10/25/1984,29.9,10.4,53.4932,-130.6374
10/26/1984,30.2,10.3,53.4932,-130.6374
10/27/1984,30.4,10,53.4932,-130.6374
10/28/1984,30.3,9.7,53.4932,-130.6374
10/29/1984,30.3,9.1,53.4932,-130.6374
10/30/1984,30.2,8.8,53.4932,-130.6374
10/31/1984,30.3,8.4,53.4932,-130.6374
11/1/1984,31.1,8.1,53.4932,-130.6374
11/2/1984,30.8,8.4,53.4932,-130.6374
11/3/1984,31,8.8,53.4932,-130.6374
11/4/1984,30,8.9,53.4932,-130.6374
11/5/1984,30.4,9.1,53.4932,-130.6374
11/6/1984,30.4,9,53.4932,-130.6374
11/7/1984,30.2,8.5,53.4932,-130.6374
11/8/1984,29.8,8.7,53.4932,-130.6374
11/9/1984,30.3,8.9,53.4932,-130.6374
11/10/1984,29.8,8.6,53.4932,-130.6374
11/11/1984,30.2,8.2,53.4932,-130.6374
11/12/1984,30.3,8.2,53.4932,-130.6374
11/13/1984,30.2,7.8,53.4932,-130.6374
11/14/1984,29.9,8.1,53.4932,-130.6374
11/15/1984,30.3,7.7,53.4932,-130.6374
11/16/1984,30.3,7.9,53.4932,-130.6374
11/17/1984,30,8.3,53.4932,-130.6374
11/18/1984,30.4,8.8,53.4932,-130.6374
11/19/1984,30.3,8.5,53.4932,-130.6374
11/20/1984,30.4,8.7,53.4932,-130.6374
11/21/1984,30.8,8.3,53.4932,-130.6374
11/22/1984,29.9,8.9,53.4932,-130.6374
11/23/1984,31.1,8.9,53.4932,-130.6374
11/24/1984,30,7.3,53.4932,-130.6374
11/25/1984,30.3,8,53.4932,-130.6374
11/26/1984,31,7.9,53.4932,-130.6374
11/27/1984,30.8,8.2,53.4932,-130.6374
11/28/1984,30.6,7.9,53.4932,-130.6374
11/29/1984,30.8,7.3,53.4932,-130.6374
11/30/1984,31.1,7.7,53.4932,-130.6374
12/1/1984,30.6,7.4,53.4932,-130.6374
12/2/1984,31.1,7.2,53.4932,-130.6374
12/3/1984,30.8,7.4,53.4932,-130.6374
12/4/1984,30.7,7.1,53.4932,-130.6374
12/5/1984,30.3,7.3,53.4932,-130.6374
12/6/1984,30.8,8.2,53.4932,-130.6374
12/7/1984,31,8.3,53.4932,-130.6374
12/8/1984,30.6,7.7,53.4932,-130.6374
12/9/1984,30.8,7.6,53.4932,-130.6374
12/10/1984,30.4,7.3,53.4932,-130.6374
12/11/1984,30.7,7.7,53.4932,-130.6374
12/12/1984,30.7,7.4,53.4932,-130.6374
12/13/1984,30.3,7.8,53.4932,-130.6374
12/14/1984,30.6,7.6,53.4932,-130.6374
12/15/1984,30.6,7.4,53.4932,-130.6374
12/16/1984,30.7,7.1,53.4932,-130.6374
12/17/1984,30.8,7.2,53.4932,-130.6374
12/18/1984,30.7,7.2,53.4932,-130.6374
12/19/1984,30.6,7.2,53.4932,-130.6374
12/20/1984,30.4,7.3,53.4932,-130.6374
12/21/1984,30.6,7.1,53.4932,-130.6374
12/22/1984,30.7,7.3,53.4932,-130.6374
12/23/1984,30.7,7.4,53.4932,-130.6374
12/24/1984,30.7,7.3,53.4932,-130.6374
12/25/1984,30.8,7.2,53.4932,-130.6374
12/26/1984,30.8,6.9,53.4932,-130.6374
12/27/1984,30.8,6.6,53.4932,-130.6374
12/28/1984,30.6,6.4,53.4932,-130.6374
12/29/1984,31,4.9,53.4932,-130.6374
12/30/1984,31.1,5.4,53.4932,-130.6374
12/31/1984,31.4,5.8,53.4932,-130.6374
1/1/1985,30.8,6.3,53.4932,-130.6374
1/2/1985,31.1,5.6,53.4932,-130.6374
1/3/1985,30.8,6.5,53.4932,-130.6374
1/4/1985,31.1,7.1,53.4932,-130.6374
1/5/1985,30.7,7.3,53.4932,-130.6374
1/6/1985,30.7,7.1,53.4932,-130.6374
1/7/1985,30.7,7,53.4932,-130.6374
1/8/1985,30.7,6.9,53.4932,-130.6374
1/9/1985,30.7,6.8,53.4932,-130.6374
1/10/1985,30.7,7.2,53.4932,-130.6374
1/11/1985,30.6,7.3,53.4932,-130.6374
1/12/1985,30.6,6.9,53.4932,-130.6374
1/13/1985,30.3,7.2,53.4932,-130.6374
1/14/1985,30.2,7.4,53.4932,-130.6374
1/15/1985,31.4,7.2,53.4932,-130.6374
1/16/1985,30.3,7.1,53.4932,-130.6374
1/17/1985,30.3,7.2,53.4932,-130.6374
1/18/1985,30.2,7,53.4932,-130.6374
1/19/1985,30.6,7.5,53.4932,-130.6374
1/20/1985,30.3,7.3,53.4932,-130.6374
1/21/1985,30.7,7.1,53.4932,-130.6374
1/22/1985,31.2,6.3,53.4932,-130.6374
1/23/1985,31,7.8,53.4932,-130.6374
1/24/1985,31.1,7.3,53.4932,-130.6374
1/25/1985,31.4,7.2,53.4932,-130.6374
1/26/1985,30.8,7.2,53.4932,-130.6374
1/27/1985,31,7.1,53.4932,-130.6374
1/28/1985,31,6.9,53.4932,-130.6374
1/29/1985,31.1,6.9,53.4932,-130.6374
1/30/1985,30.8,7.2,53.4932,-130.6374
1/31/1985,30.8,6.8,53.4932,-130.6374
2/1/1985,31,7.1,53.4932,-130.6374
2/2/1985,31.2,7,53.4932,-130.6374
2/3/1985,31.2,6.7,53.4932,-130.6374
2/4/1985,30.8,6.9,53.4932,-130.6374
2/5/1985,31,6.8,53.4932,-130.6374
2/6/1985,31.2,6.6,53.4932,-130.6374
2/7/1985,31.1,6.3,53.4932,-130.6374
2/8/1985,31.2,6.1,53.4932,-130.6374
2/9/1985,30.8,4.9,53.4932,-130.6374
2/10/1985,31.1,5.3,53.4932,-130.6374
2/11/1985,30.7,5.7,53.4932,-130.6374
2/12/1985,31,5.9,53.4932,-130.6374
2/13/1985,30.7,6,53.4932,-130.6374
2/14/1985,30.7,5.9,53.4932,-130.6374
2/15/1985,30.8,5.7,53.4932,-130.6374
2/16/1985,30.7,5.9,53.4932,-130.6374
2/17/1985,30.7,5.8,53.4932,-130.6374
2/18/1985,31.2,6.6,53.4932,-130.6374
2/19/1985,31.4,6.4,53.4932,-130.6374
2/20/1985,30.8,6.5,53.4932,-130.6374
2/21/1985,31.1,6.8,53.4932,-130.6374
2/22/1985,31.4,6.7,53.4932,-130.6374
2/23/1985,31.1,6.7,53.4932,-130.6374
2/24/1985,31.6,6.6,53.4932,-130.6374
2/25/1985,31.4,6,53.4932,-130.6374
2/26/1985,31.2,6.7,53.4932,-130.6374
2/27/1985,31.5,6.7,53.4932,-130.6374
2/28/1985,31.1,6.4,53.4932,-130.6374
3/1/1985,31.6,6.5,53.4932,-130.6374
3/2/1985,30.8,6.3,53.4932,-130.6374
3/3/1985,31,6.2,53.4932,-130.6374
3/4/1985,31.1,6.2,53.4932,-130.6374
3/5/1985,31.2,6.2,53.4932,-130.6374
3/6/1985,31.3,6.6,53.4932,-130.6374
3/7/1985,31.5,7.1,53.4932,-130.6374
3/8/1985,31.8,6.8,53.4932,-130.6374
3/9/1985,31.6,6.9,53.4932,-130.6374
3/10/1985,31.5,7,53.4932,-130.6374
3/11/1985,31.8,6.8,53.4932,-130.6374
3/12/1985,31.6,6.8,53.4932,-130.6374
3/13/1985,31.4,6.6,53.4932,-130.6374
3/14/1985,31.5,6.4,53.4932,-130.6374
3/15/1985,31.2,6.6,53.4932,-130.6374
3/16/1985,30.8,6.7,53.4932,-130.6374
3/17/1985,31.1,6.5,53.4932,-130.6374
3/18/1985,30.8,6.7,53.4932,-130.6374
3/19/1985,31,6.8,53.4932,-130.6374
3/20/1985,31.5,6.9,53.4932,-130.6374
3/21/1985,31.4,6.7,53.4932,-130.6374
3/22/1985,31.6,7.2,53.4932,-130.6374
3/23/1985,31.5,6.7,53.4932,-130.6374
3/24/1985,31.4,7.1,53.4932,-130.6374
3/25/1985,30.8,6.4,53.4932,-130.6374
3/26/1985,31.1,6.6,53.4932,-130.6374
3/27/1985,31.6,7,53.4932,-130.6374
3/28/1985,31.9,7.3,53.4932,-130.6374
3/29/1985,31,6.8,53.4932,-130.6374
3/30/1985,32,6.7,53.4932,-130.6374
3/31/1985,31.4,7.1,53.4932,-130.6374
4/1/1985,31.6,7.6,53.4932,-130.6374
4/2/1985,31.8,7.3,53.4932,-130.6374
4/3/1985,31.9,7.4,53.4932,-130.6374
4/4/1985,31.5,7.4,53.4932,-130.6374
4/5/1985,31.6,7.5,53.4932,-130.6374
4/6/1985,32.4,7.3,53.4932,-130.6374
4/7/1985,31.4,8.2,53.4932,-130.6374
4/8/1985,31.6,8,53.4932,-130.6374
4/9/1985,31.6,7.6,53.4932,-130.6374
4/10/1985,31.5,7.4,53.4932,-130.6374
4/11/1985,31.1,7.7,53.4932,-130.6374
4/12/1985,32,7.3,53.4932,-130.6374
4/13/1985,31.5,7.2,53.4932,-130.6374
4/14/1985,31.2,7.1,53.4932,-130.6374
4/15/1985,31.6,7.4,53.4932,-130.6374
4/16/1985,31.6,7.7,53.4932,-130.6374
4/17/1985,31.6,7.8,53.4932,-130.6374
4/18/1985,31.9,7.8,53.4932,-130.6374
4/19/1985,31.4,8.1,53.4932,-130.6374
4/20/1985,31.5,8.8,53.4932,-130.6374
4/21/1985,31.4,7.8,53.4932,-130.6374
4/22/1985,31.1,8,53.4932,-130.6374
4/23/1985,30.8,8.2,53.4932,-130.6374
4/24/1985,31.4,8.5,53.4932,-130.6374
4/25/1985,31.4,8.1,53.4932,-130.6374
4/26/1985,31.2,7.9,53.4932,-130.6374
4/27/1985,31.1,8,53.4932,-130.6374
4/28/1985,31.2,6.8,53.4932,-130.6374
4/29/1985,31.9,7.2,53.4932,-130.6374
4/30/1985,31.4,7.2,53.4932,-130.6374
5/1/1985,31.2,7.7,53.4932,-130.6374
5/2/1985,31.8,8.3,53.4932,-130.6374
5/3/1985,31.5,8.1,53.4932,-130.6374
5/4/1985,31.4,8.3,53.4932,-130.6374
5/5/1985,31.6,8.4,53.4932,-130.6374
5/6/1985,31.5,8.1,53.4932,-130.6374
5/7/1985,31.5,8.3,53.4932,-130.6374
5/8/1985,31.5,8.7,53.4932,-130.6374
5/9/1985,31.4,8.2,53.4932,-130.6374
5/10/1985,31.8,8.1,53.4932,-130.6374
5/11/1985,31.4,7.9,53.4932,-130.6374
5/12/1985,31.5,7.7,53.4932,-130.6374
5/13/1985,31.5,7.9,53.4932,-130.6374
5/14/1985,31.1,7.6,53.4932,-130.6374
5/15/1985,31.4,8.4,53.4932,-130.6374
5/16/1985,31.6,8.3,53.4932,-130.6374
5/17/1985,31.9,8.3,53.4932,-130.6374
5/18/1985,31.4,8.8,53.4932,-130.6374
5/19/1985,31.6,8.7,53.4932,-130.6374
5/20/1985,31.9,9.1,53.4932,-130.6374
5/21/1985,31.6,9,53.4932,-130.6374
5/22/1985,31.5,9.1,53.4932,-130.6374
5/23/1985,31.4,9.3,53.4932,-130.6374
5/24/1985,31.4,9.9,53.4932,-130.6374
5/25/1985,31.6,9.2,53.4932,-130.6374
5/26/1985,31.6,9.1,53.4932,-130.6374
5/27/1985,31.4,9,53.4932,-130.6374
5/28/1985,31.5,9.2,53.4932,-130.6374
5/29/1985,31.1,9.2,53.4932,-130.6374
5/30/1985,31.6,9.9,53.4932,-130.6374
5/31/1985,31.4,9.2,53.4932,-130.6374
6/1/1985,31.6,9.9,53.4932,-130.6374
6/2/1985,31.4,10.2,53.4932,-130.6374
6/3/1985,31.2,9.8,53.4932,-130.6374
6/4/1985,31.2,9.7,53.4932,-130.6374
6/5/1985,31.8,10.6,53.4932,-130.6374
6/6/1985,31.4,10.4,53.4932,-130.6374
6/7/1985,31.5,11,53.4932,-130.6374
6/8/1985,31.2,10.8,53.4932,-130.6374
6/9/1985,31.6,10.7,53.4932,-130.6374
6/10/1985,31.4,10.8,53.4932,-130.6374
6/11/1985,31.4,10.5,53.4932,-130.6374
6/12/1985,31.4,10.6,53.4932,-130.6374
6/13/1985,31.4,11,53.4932,-130.6374
6/14/1985,31.6,10.8,53.4932,-130.6374
6/15/1985,31.2,12.7,53.4932,-130.6374
6/16/1985,31.9,11.6,53.4932,-130.6374
6/17/1985,31.9,11.2,53.4932,-130.6374
6/18/1985,31.5,12.9,53.4932,-130.6374
6/19/1985,31.9,10.5,53.4932,-130.6374
6/20/1985,31.8,10.4,53.4932,-130.6374
6/21/1985,31.9,10.4,53.4932,-130.6374
6/22/1985,31.2,10.2,53.4932,-130.6374
6/23/1985,31.5,9.6,53.4932,-130.6374
6/24/1985,31.8,9.9,53.4932,-130.6374
6/25/1985,31.1,9.8,53.4932,-130.6374
6/26/1985,30.6,10.1,53.4932,-130.6374
6/27/1985,31,10.2,53.4932,-130.6374
6/28/1985,31.4,10.3,53.4932,-130.6374
6/29/1985,31.1,12.1,53.4932,-130.6374
6/30/1985,31.1,11.2,53.4932,-130.6374
7/1/1985,31.8,12.3,53.4932,-130.6374
7/2/1985,31.6,11,53.4932,-130.6374
7/3/1985,31.6,12.5,53.4932,-130.6374
7/4/1985,31,11.3,53.4932,-130.6374
7/5/1985,31.2,11.6,53.4932,-130.6374
7/6/1985,31.4,11.9,53.4932,-130.6374
7/7/1985,31.6,11.1,53.4932,-130.6374
7/8/1985,31.6,11.8,53.4932,-130.6374
7/9/1985,31.6,12.9,53.4932,-130.6374
7/10/1985,32,11.2,53.4932,-130.6374
7/11/1985,31.8,11.6,53.4932,-130.6374
7/12/1985,31,12.9,53.4932,-130.6374
7/13/1985,31.5,13.4,53.4932,-130.6374
7/14/1985,31.5,13.1,53.4932,-130.6374
7/15/1985,31.4,13.8,53.4932,-130.6374
7/16/1985,31.4,12.7,53.4932,-130.6374
7/17/1985,31.5,10.9,53.4932,-130.6374
7/18/1985,31.6,10.6,53.4932,-130.6374
7/19/1985,31.9,10.4,53.4932,-130.6374
7/20/1985,31.4,10.6,53.4932,-130.6374
7/21/1985,31.6,11.2,53.4932,-130.6374
7/22/1985,31.8,10.8,53.4932,-130.6374
7/23/1985,31.4,10.6,53.4932,-130.6374
7/24/1985,30.6,11.1,53.4932,-130.6374
7/25/1985,29.7,12.4,53.4932,-130.6374
7/26/1985,30.6,12.3,53.4932,-130.6374
7/27/1985,30.7,12.5,53.4932,-130.6374
7/28/1985,30.6,12.7,53.4932,-130.6374
7/29/1985,30.8,12.1,53.4932,-130.6374
7/30/1985,32,10.3,53.4932,-130.6374
7/31/1985,31.9,10.5,53.4932,-130.6374
8/1/1985,32,10.1,53.4932,-130.6374
8/2/1985,31.8,10.4,53.4932,-130.6374
8/3/1985,31.4,11.6,53.4932,-130.6374
8/4/1985,31.2,11.6,53.4932,-130.6374
8/5/1985,31.4,11.5,53.4932,-130.6374
8/6/1985,31.1,11.8,53.4932,-130.6374
8/7/1985,31.1,12.1,53.4932,-130.6374
8/8/1985,30.7,12.3,53.4932,-130.6374
8/9/1985,31.4,11.6,53.4932,-130.6374
8/10/1985,30.8,11.5,53.4932,-130.6374
8/11/1985,31,12.1,53.4932,-130.6374
8/12/1985,31.2,11.7,53.4932,-130.6374
8/13/1985,31.6,10.4,53.4932,-130.6374
8/14/1985,32,10.6,53.4932,-130.6374
8/15/1985,32.3,9.4,53.4932,-130.6374
8/16/1985,32.1,9.7,53.4932,-130.6374
8/17/1985,32.4,9.8,53.4932,-130.6374
8/18/1985,31.6,10,53.4932,-130.6374
8/19/1985,31.9,10.2,53.4932,-130.6374
8/20/1985,32,10.6,53.4932,-130.6374
8/21/1985,31.8,10.2,53.4932,-130.6374
8/22/1985,31,11.8,53.4932,-130.6374
8/23/1985,31.2,11.5,53.4932,-130.6374
8/24/1985,30.7,11.8,53.4932,-130.6374
8/25/1985,30.8,11.9,53.4932,-130.6374
8/26/1985,31.2,12.2,53.4932,-130.6374
8/27/1985,31.2,12.1,53.4932,-130.6374
8/28/1985,31.6,10.9,53.4932,-130.6374
8/29/1985,31.4,11.8,53.4932,-130.6374
8/30/1985,31.1,11.7,53.4932,-130.6374
8/31/1985,32,9.9,53.4932,-130.6374
9/1/1985,31.6,9.7,53.4932,-130.6374
9/2/1985,31.9,9.7,53.4932,-130.6374
9/3/1985,31.5,9.9,53.4932,-130.6374
9/4/1985,32,9.2,53.4932,-130.6374
9/5/1985,31.8,9.8,53.4932,-130.6374
9/6/1985,31.6,9.6,53.4932,-130.6374
9/7/1985,31.6,10.4,53.4932,-130.6374
9/8/1985,32,9.1,53.4932,-130.6374
9/9/1985,32,9.6,53.4932,-130.6374
9/10/1985,31.6,9.8,53.4932,-130.6374
9/11/1985,31.9,9.9,53.4932,-130.6374
9/12/1985,31.2,11.4,53.4932,-130.6374
9/13/1985,31,11.6,53.4932,-130.6374
9/14/1985,31.9,9.9,53.4932,-130.6374
9/15/1985,31.5,10.1,53.4932,-130.6374
9/16/1985,31.5,10,53.4932,-130.6374
9/17/1985,31.6,9.8,53.4932,-130.6374
9/18/1985,32.1,9.9,53.4932,-130.6374
9/19/1985,31.9,9.6,53.4932,-130.6374
9/20/1985,31.6,9.8,53.4932,-130.6374
9/21/1985,32.1,9.7,53.4932,-130.6374
9/22/1985,32.1,10,53.4932,-130.6374
9/23/1985,31.9,9.7,53.4932,-130.6374
9/24/1985,31.5,10.4,53.4932,-130.6374
9/25/1985,31.2,10.5,53.4932,-130.6374
9/26/1985,31.8,9.9,53.4932,-130.6374
9/27/1985,31.4,10,53.4932,-130.6374
9/28/1985,32,10.2,53.4932,-130.6374
9/29/1985,32,9.6,53.4932,-130.6374
9/30/1985,31.6,9.5,53.4932,-130.6374
10/1/1985,31.8,10.1,53.4932,-130.6374
10/2/1985,31.9,9.9,53.4932,-130.6374
10/3/1985,31.5,10.1,53.4932,-130.6374
10/4/1985,31.6,9.7,53.4932,-130.6374
10/5/1985,31.9,9.6,53.4932,-130.6374
10/6/1985,31.6,9.8,53.4932,-130.6374
10/7/1985,31.9,9.2,53.4932,-130.6374
10/8/1985,31.6,9.4,53.4932,-130.6374
10/9/1985,31.4,9.5,53.4932,-130.6374
10/10/1985,31.5,9.9,53.4932,-130.6374
10/11/1985,31.5,9.4,53.4932,-130.6374
10/12/1985,31.6,10.3,53.4932,-130.6374
10/13/1985,31.9,9.9,53.4932,-130.6374
10/14/1985,31.6,10,53.4932,-130.6374
10/15/1985,31.8,9.7,53.4932,-130.6374
10/16/1985,31.4,9.6,53.4932,-130.6374
10/17/1985,31.6,9.7,53.4932,-130.6374
10/18/1985,31.6,9.6,53.4932,-130.6374
10/19/1985,31.5,9.4,53.4932,-130.6374
10/20/1985,31.9,9.3,53.4932,-130.6374
10/21/1985,31.6,9.4,53.4932,-130.6374
10/22/1985,31.6,9.5,53.4932,-130.6374
10/23/1985,31.9,9.3,53.4932,-130.6374
10/24/1985,31.4,9.3,53.4932,-130.6374
10/25/1985,32.1,9.1,53.4932,-130.6374
10/26/1985,31.2,9,53.4932,-130.6374
10/27/1985,31.8,9.1,53.4932,-130.6374
10/28/1985,31.8,9,53.4932,-130.6374
10/29/1985,31.2,8.9,53.4932,-130.6374
10/30/1985,31.5,8.9,53.4932,-130.6374
10/31/1985,31.5,8.8,53.4932,-130.6374
11/1/1985,31.6,8.8,53.4932,-130.6374
11/2/1985,31.6,8.9,53.4932,-130.6374
11/3/1985,31.5,8.7,53.4932,-130.6374
11/4/1985,31.2,8.9,53.4932,-130.6374
11/5/1985,31.5,9.1,53.4932,-130.6374
11/6/1985,31.4,8.3,53.4932,-130.6374
11/7/1985,31.4,8.1,53.4932,-130.6374
11/8/1985,31.5,7.9,53.4932,-130.6374
11/9/1985,31.9,7.7,53.4932,-130.6374
11/10/1985,31.6,7.7,53.4932,-130.6374
11/11/1985,31.9,7.5,53.4932,-130.6374
11/12/1985,31.8,7.6,53.4932,-130.6374
11/13/1985,31.8,7.3,53.4932,-130.6374
11/14/1985,31.5,7.9,53.4932,-130.6374
11/15/1985,31.2,7.7,53.4932,-130.6374
11/16/1985,31.6,7.1,53.4932,-130.6374
11/17/1985,31.5,7.3,53.4932,-130.6374
11/18/1985,31.2,6.8,53.4932,-130.6374
11/19/1985,31.5,6.4,53.4932,-130.6374
11/20/1985,31.4,6.2,53.4932,-130.6374
11/21/1985,31.5,6.3,53.4932,-130.6374
11/22/1985,31.5,5.7,53.4932,-130.6374
11/23/1985,31.2,6,53.4932,-130.6374
11/24/1985,31.2,5.8,53.4932,-130.6374
11/25/1985,31.2,5.7,53.4932,-130.6374
11/26/1985,31.5,4.9,53.4932,-130.6374
11/27/1985,31.8,4.8,53.4932,-130.6374
11/28/1985,31.1,5,53.4932,-130.6374
11/29/1985,31.4,5.2,53.4932,-130.6374
11/30/1985,31.1,5.1,53.4932,-130.6374
12/1/1985,31.5,5.2,53.4932,-130.6374
12/2/1985,31.9,5.1,53.4932,-130.6374
12/3/1985,31.5,4.9,53.4932,-130.6374
12/4/1985,31,5.3,53.4932,-130.6374
12/5/1985,31.4,5.9,53.4932,-130.6374
12/6/1985,31.6,6.1,53.4932,-130.6374
12/7/1985,31.6,6.2,53.4932,-130.6374
12/8/1985,31.6,6,53.4932,-130.6374
12/9/1985,31.8,5.9,53.4932,-130.6374
12/10/1985,31.5,5.7,53.4932,-130.6374
12/11/1985,31.6,5.8,53.4932,-130.6374
12/12/1985,31.4,6,53.4932,-130.6374
12/13/1985,31.2,6.1,53.4932,-130.6374
12/14/1985,31.5,6.1,53.4932,-130.6374
12/15/1985,31.2,6.2,53.4932,-130.6374
12/16/1985,31,6.1,53.4932,-130.6374
12/17/1985,30.8,6,53.4932,-130.6374
12/18/1985,31.2,6.1,53.4932,-130.6374
12/19/1985,31.5,6.2,53.4932,-130.6374
12/20/1985,31.5,6.6,53.4932,-130.6374
12/21/1985,31.5,6.4,53.4932,-130.6374
12/22/1985,31.6,6.6,53.4932,-130.6374
12/23/1985,31.4,6.7,53.4932,-130.6374
12/24/1985,31.6,6.2,53.4932,-130.6374
12/25/1985,31.6,6.4,53.4932,-130.6374
12/26/1985,31.9,6.3,53.4932,-130.6374
12/27/1985,31.4,5.9,53.4932,-130.6374
12/28/1985,31.6,6,53.4932,-130.6374
12/29/1985,31.4,5.8,53.4932,-130.6374
12/30/1985,32,6.2,53.4932,-130.6374
12/31/1985,31.5,6,53.4932,-130.6374
1/1/1986,31.6,6.2,53.4932,-130.6374
1/2/1986,31.2,5.9,53.4932,-130.6374
1/3/1986,31.6,5.7,53.4932,-130.6374
1/4/1986,31.4,5.5,53.4932,-130.6374
1/5/1986,31.2,5.8,53.4932,-130.6374
1/6/1986,31.4,5.8,53.4932,-130.6374
1/7/1986,31.2,6.1,53.4932,-130.6374
1/8/1986,31.8,6.4,53.4932,-130.6374
1/9/1986,31.6,6.4,53.4932,-130.6374
1/10/1986,31.2,6.6,53.4932,-130.6374
1/11/1986,31.5,6.5,53.4932,-130.6374
1/12/1986,31.1,6.6,53.4932,-130.6374
1/13/1986,31.6,6.8,53.4932,-130.6374
1/14/1986,32,6.7,53.4932,-130.6374
1/15/1986,31.6,6.4,53.4932,-130.6374
1/16/1986,31.2,6.7,53.4932,-130.6374
1/17/1986,31.8,6.6,53.4932,-130.6374
1/18/1986,31.5,6.3,53.4932,-130.6374
1/19/1986,31.4,6.4,53.4932,-130.6374
1/20/1986,31.9,6.2,53.4932,-130.6374
1/21/1986,31.5,6.2,53.4932,-130.6374
1/22/1986,31.5,6.4,53.4932,-130.6374
1/23/1986,31.8,6.3,53.4932,-130.6374
1/24/1986,31.6,6.4,53.4932,-130.6374
1/25/1986,31.4,6.7,53.4932,-130.6374
1/26/1986,31.6,6.8,53.4932,-130.6374
1/27/1986,31.6,6.9,53.4932,-130.6374
1/28/1986,31.8,6.6,53.4932,-130.6374
1/29/1986,31.6,6.7,53.4932,-130.6374
1/30/1986,31.5,6.9,53.4932,-130.6374
1/31/1986,31.6,7.2,53.4932,-130.6374
2/1/1986,31.6,6.8,53.4932,-130.6374
2/2/1986,31.6,6.7,53.4932,-130.6374
2/3/1986,32,6.7,53.4932,-130.6374
2/4/1986,31.4,6.6,53.4932,-130.6374
2/5/1986,31.1,6.7,53.4932,-130.6374
2/6/1986,31.5,6.8,53.4932,-130.6374
2/7/1986,31.4,6.6,53.4932,-130.6374
2/8/1986,31.5,6.6,53.4932,-130.6374
2/9/1986,31.8,6.7,53.4932,-130.6374
2/10/1986,31.5,6.7,53.4932,-130.6374
2/11/1986,31.8,6.6,53.4932,-130.6374
2/12/1986,31.9,6.6,53.4932,-130.6374
2/13/1986,31.4,6.2,53.4932,-130.6374
2/14/1986,31.4,6.3,53.4932,-130.6374
2/15/1986,32,5.9,53.4932,-130.6374
2/16/1986,31.6,5.6,53.4932,-130.6374
2/17/1986,31.1,3.6,53.4932,-130.6374
2/18/1986,31.2,4.3,53.4932,-130.6374
2/19/1986,31,4.8,53.4932,-130.6374
2/20/1986,31.1,4.7,53.4932,-130.6374
2/21/1986,31.6,4.6,53.4932,-130.6374
2/22/1986,31.5,4.8,53.4932,-130.6374
2/23/1986,30.8,5.3,53.4932,-130.6374
2/24/1986,31.1,5.6,53.4932,-130.6374
2/25/1986,31.4,5.9,53.4932,-130.6374
2/26/1986,31.5,6.1,53.4932,-130.6374
